title,time,link,关键词,二级类别（女性气质）,一级类别（女性形象）,国家（地区）,备注（新想法写这里）,备注（新想法写这里）
跟着韩国透明妆容创始人学韩式底妆！别人以为我没化妆？,2022/2/1,https://www.bilibili.com/video/BV1HF411H74W/,透明,清纯,少女,韩国,,
长相成熟真的没必要硬凹少女感，不妨试试干净精致的清冷感,2022/2/3,https://www.bilibili.com/video/BV1pP4y1A7EY/,清冷,清冷,姐,,,
男生干净伪素颜妆｜3步即可颜值最大化｜我的清透拜年妆,2022/2/4,https://www.bilibili.com/video/BV14q4y1b74Z/,清透,清纯,少女,,,
「竖屏」单眼皮圆脸淡颜 ｜ 白开水妆容 日常清透伪素颜,2022/2/5,https://www.bilibili.com/video/BV1iq4y1h7fc/,清透,清纯,少女,,,
画什么妆都不好看的话 可以试试伪素颜妆 减少脸上的颜色 出错率就会降低 整体还显得 妆前妆后 变装,2022/2/6,https://www.bilibili.com/video/BV1bS4y157Eh/,伪素颜,自然,其他,,,
【完美底妆这样画】奶油肌清透底妆底妆教程，手把手教你打造明星质感,2022/2/7,https://www.bilibili.com/video/BV19R4y1j7nA/,清透,清纯,少女,,,
白开水妆容｜清透纯白开水伪素颜分享?,2022/2/14,https://www.bilibili.com/video/BV1Tq4y1t7rt/,白开水,清纯,少女,,,
日常的少年感 妆容,2022/2/17,https://www.bilibili.com/video/BV1bP4y1w79V/,少年感,中性,其他,,,
低饱和度厌世感雀斑妆,2022/2/17,https://www.bilibili.com/video/BV1DZ4y1R7cb/,厌世,叛逆,其他,,,
【素人爆改】娇媚与清冷揉杂的中式旗袍妆容,2022/2/18,https://www.bilibili.com/video/BV1JZ4y1d7cy/,清冷,清冷,姐,,,
暗黑风格妆容,2022/2/18,https://www.bilibili.com/video/BV1CP4y1F7Nd/,暗黑,叛逆,其他,,,
原相机｜淡“盐”系妆容，打造干净温柔感～,2022/2/20,https://www.bilibili.com/video/BV1cS4y1k7yg/,温柔,温柔,少女,,,
甜姐儿。欧美现在超流行这种清爽感的眼妆干净的妆容！,2022/2/20,https://www.bilibili.com/video/BV1H341177nB/,清爽,清纯,少女,欧美,,
嗲系少女感滑雪妆！路人也能秒变小甜妹！,2022/2/20,https://www.bilibili.com/video/BV1tS4y1F7Pi/,甜妹,可爱,少女,,,
教程/清冷约会妆容,2022/2/21,https://www.bilibili.com/video/BV12F411E7eC/,清冷,清冷,姐,,,
谁说开学妆一定温柔？又拽又酷高冷学姐妆！,2022/2/23,https://www.bilibili.com/video/BV18i4y127Ap/,高冷,高冷,姐,,,
GRWM｜被爱豆夸可爱的签售妆教,2022/2/24,https://www.bilibili.com/video/BV1ni4y1y7v1/,可爱,可爱,少女,,,
白开水是最解渴的，同款妆容如何呢？,2022/2/25,https://www.bilibili.com/video/BV1W44y1n7fU/,白开水,清纯,少女,,,
纯御感！扁平脸也能完美适配的清冷烟熏妆～,2022/2/25,https://www.bilibili.com/video/BV1dY41137R3/,清冷,清冷,姐,,,
春日碎钻感粉嫩妆｜早春试试这个妆容,2022/3/2,https://www.bilibili.com/video/BV11u411D7Ag/,粉嫩,可爱,少女,,,
【日系美妆】清透、干净的春季妆容！很可爱呀！,2022/3/4,https://www.bilibili.com/video/BV1cP4y1g73j/,可爱,可爱,少女,日本,,
日常妆容Vlog 超嫩的十分钟快速早八妆,2022/3/6,https://www.bilibili.com/video/BV1aL411N7ju/,超嫩,少女,少女,,,
涂改液妆容！白色眼线轻欧美气质妆容！干净又酷飒~,2022/3/7,https://www.bilibili.com/video/BV1rS4y1g7fX/,酷飒,中性,其他,欧美,,
干净清透氛围感妆容～最近超爱化这个妆,2022/3/10,https://www.bilibili.com/video/BV1NF411t7bV/,清透,清纯,少女,,,
一款底妆清透干净的日常妆容教程,2022/3/10,https://www.bilibili.com/video/BV1SS4y1S7iB/,清透,清纯,少女,,,
今天分享一个清透干净的伪素颜妆容教程,2022/3/10,https://www.bilibili.com/video/BV1xT4y1D7Qv/,清透,清纯,少女,,,
【萌大雨】妆教这不就来了～贵气感拿捏住了的紫金系妆容,2022/3/14,https://www.bilibili.com/video/BV1RU4y1o7tJ/,贵气,贵气,姐,,,
普通妆容变白开水妆！让你内眼睑皮肤自带楚楚可怜血色技巧,2022/3/16,https://www.bilibili.com/video/BV1oS4y1u7we/,白开水,清纯,少女,,,
跟着B站UP主学化妆:适合520约会 干净减龄妆容 集美们学起来化妆分享 日常教程 520告白季,2022/3/16,https://www.bilibili.com/video/BV1kY41137C8/,减龄,少女,少女,,,
「豆蔻少女」·春日清婉古风妆容?,2022/3/17,https://www.bilibili.com/video/BV1ub4y1p7p8/,清婉,温柔,少女,中国,,
清新干净的春日妆容 来自超温柔的【Lisa Eldridge】,2022/3/18,https://www.bilibili.com/video/BV1tu411z7Qr/,清新,清纯,少女,,,
长相成熟没必要硬凹少女感！菱方脸绝美上镜感！清冷气质挂浓颜感！,2022/3/19,https://www.bilibili.com/video/BV1dT4y1v7h5/,清冷,清冷,姐,,,
夏日超强定妆 | 散粉和粉饼怎么选 | 清透干净妆容的秘密,2022/3/20,https://www.bilibili.com/video/BV16L4y1M7fN/,清透,清纯,少女,,,
又甜又酷猫系妆容～意外适合我这种大圆脸！,2022/3/25,https://www.bilibili.com/video/BV1qa411x7EX/,又甜又酷,甜酷,其他,,,
阚清子素颜美美的，片场十分钟就可搞定一个夏日小清新妆,2022/3/25,https://www.bilibili.com/video/BV1oL411P7bu/,清新,清纯,少女,中国,,
浅试一下鞠式白开水妆容,2022/3/28,https://www.bilibili.com/video/BV1SS4y1271R/,白开水,清纯,少女,中国,,
洋娃娃妆容分享丨被花知晓惊艳到了丨这个甜酷妆容安排上！,2022/3/29,https://www.bilibili.com/video/BV1PY411J7xP/,甜酷,甜酷,其他,,,
甄嬛慵贵感的妆容精髓是？中国妆永远的神！,2022/3/31,https://www.bilibili.com/video/BV1KZ4y1U7TA/,贵,贵气,姐,中国,,
妆容分享｜嘘！粉色的甜妹是四月的谎言,2022/4/1,https://www.bilibili.com/video/BV1JY41177LZ/,甜妹,可爱,少女,,,
方脸版狐系妆，觉得方的扣1，觉得美的扣2！,2022/4/2,https://www.bilibili.com/video/BV1yL4y1L7Zu/,狐系,性感,姐,,,
MOTD｜干净清透的高级裸妆妆容！大数据请把我推给大美女们,2022/4/4,https://www.bilibili.com/video/BV1w34y1t7gm/,清透,清纯,少女,,,
富家千金 妆容教程 其实就是一个干净精神的妆面,2022/4/4,https://www.bilibili.com/video/BV1BS4y1175u/,富家千金,高贵,姐,,,
沉浸式化妆 夏季干净白T恤少年妆容 哑光干净自然妆面 重回少年感,2022/4/5,https://www.bilibili.com/video/BV12u411e7tt/,少年感,中性,其他,,,
跟着B站UP主学化妆:干净清透氛围感妆容～最近超爱化这个妆！日常化妆教程 分享 氛围感,2022/4/5,https://www.bilibili.com/video/BV1hq4y1a7wQ/,清透,清纯,少女,,,
首次挑战可爱风格的妆容,2022/4/5,https://www.bilibili.com/video/BV1nr4y1p7PF/,可爱,可爱,少女,,,
【约会清透妆容】没有过多强调眼妆 底妆干干净净 会让整个有质感 很适合约会的时候画呦~,2022/4/6,https://www.bilibili.com/video/BV1cS4y1274w/,清透,清纯,少女,,,
无眼影干净妆容｜十分钟快速出门｜伪素颜妆容,2022/4/7,https://www.bilibili.com/video/BV1Dr4y1p7kM/,伪素颜,自然,其他,,,
妆容分享｜今日限定之夏日甜酷辣妹妆,2022/4/7,https://www.bilibili.com/video/BV1734y1x7b4/,甜酷,甜酷,其他,,,
1跟着B站UP主学化妆:咱就不说虚的…！这三就是一整个提高精致度！！！的底妆和美丽的睫毛有多重要我不说…！平价彩妆 好物分享,2022/4/8,https://www.bilibili.com/video/BV1jY411E7mg/,精致,精致,其他,,,
刷子有时候真的可以决定一个妆的精致和妆容整体干净,2022/4/10,https://www.bilibili.com/video/BV1uA4y197QX/,精致,精致,其他,,,
跟着B站UP主学化妆:“白开水”妆｜淡颜系妆容｜干净清透伪素颜 眼镜 淡颜 伪素颜妆 ,2022/4/11,https://www.bilibili.com/video/BV1or4y1p7Yv/,清透,清纯,少女,,,
2 跟着B站UP主学化妆:新手简单妆容画法，干净又精致！化妆教程,2022/4/12,https://www.bilibili.com/video/BV1VS4y1Y7hz/,精致,精致,其他,,,
「kk's」学姐报道！清纯钓系妆容 |纯欲氛围感| 清凉感裸粉色系,2022/4/12,https://www.bilibili.com/video/BV1q34y1v7fd/,纯欲,纯欲,少女,,,
姐妹们无眼影妆容真的又干净又清冷 快转给你姐妹来学！！,2022/4/18,https://www.bilibili.com/video/BV1jS4y1e7YG/,清冷,清冷,姐,,,
今日：高级成熟，干净利落的妆容你喜欢吗,2022/4/18,https://www.bilibili.com/video/BV1m3411T7BA/,成熟,成熟,姐,,,
单眼皮快试试这种干净利落的妆容！好贵气,2022/4/19,https://www.bilibili.com/video/BV1Tu411y7X3/,贵气,贵气,姐,,,
五官平平的姐妹快来给我学这个中式清冷感妆容呀,2022/4/20,https://www.bilibili.com/video/BV1z3411T7AT/,清冷,清冷,姐,,,
古风蝉服妆容，这个夏天一整个清冷干净住了,2022/4/20,https://www.bilibili.com/video/BV1iR4y1N7YR/,清冷,清冷,姐,中国,,
藤堂静妆容拆解，普通人学完变泰式千金！保姆级化妆教程,2022/4/22,https://www.bilibili.com/video/BV1xr4y1J7Wx/,千金,高贵,姐,泰国,,
【MissDarcei】欧美人化亚洲纯欲妆| 不得不说很好看,2022/4/24,https://www.bilibili.com/video/BV1NS4y1a7fP/,纯欲,纯欲,少女,,,
夏日清爽干净妆容的化妆顺序,2022/4/24,https://www.bilibili.com/video/BV1YF411M7Yt/,清爽,清纯,少女,,,
五官平平都来画这个东南亚纯欲妆！！！氛围感拉满是谁我不说,2022/4/25,https://www.bilibili.com/video/BV1CS4y1c788/,纯欲,纯欲,少女,,,
一点点拽的贵气欧美妆 黑妹化妆转型好上头 真的爱死了,2022/4/25,https://www.bilibili.com/video/BV1ja411e7rP/,贵气,贵气,姐,欧美,,
这就是看垃圾的眼神吗Minnie米妮仿妆下三白yyds 厌世脸我太爱了,2022/4/25,https://www.bilibili.com/video/BV19u411y7uR/,厌世,叛逆,其他,,,
给程序员朋友化妆，秒变欧美风御姐！【解压动画】,2022/4/28,https://www.bilibili.com/video/BV1234y1e7BT/,御姐,成熟,姐,欧美,,
唇妆画的好妆容也干净清透，这样画口红简直太美啦，姐妹们赶快试试吧,2022/4/28,https://www.bilibili.com/video/BV1uT4y1r7ur/,清透,清纯,少女,,,
她们挺敢穿的：亚文化穿搭及妆容风格灵感-哥特/emo girl/另类/暗黑系/Goth,2022/4/28,https://www.bilibili.com/video/BV1kS4y1a78z/,暗黑,叛逆,姐,,,
离谱！一普通女生是怎么变成幼态漫画少女？妆容分享,2022/4/29,https://www.bilibili.com/video/BV1RT4y1r7P5/,少女,少女,少女,,,
东南亚纯欲妆我悟了！扁平脸塌鼻梁的神！！,2022/4/30,https://www.bilibili.com/video/BV1GL4y1c7mi/,纯欲,纯欲,少女,,,
第一眼惊艳大美女妆容！！任何人不画这个妆我都会伤心的ok？,2022/5/1,https://www.bilibili.com/video/BV1wB4y117N3/,惊艳,性感,姐,,,
相信我你很美！只是化妆重点跑偏了｜日常清冷风妆容教程）,2022/5/1,https://www.bilibili.com/video/BV1oZ4y1C75e/,清冷,清冷,姐,,,
【睿】凸嘴女孩的妆容风格分析（一）青春邻家感妆容,2022/5/2,https://www.bilibili.com/video/BV1Fa411a7EQ/,青春邻家,清纯,少女,,,
妆容分享｜江南少女的温婉旗袍妆,2022/5/3,https://www.bilibili.com/video/BV1BR4y1P758/,少女,少女,少女,,,
【韩式妆容教程】干净清爽的妆容,2022/5/3,https://www.bilibili.com/video/BV18L4y1c7xG/,干净清爽,清纯,少女,韩国,,
全哑光日常妆容干净的底妆配上棕色的眼影日常又温柔,2022/5/3,https://www.bilibili.com/video/BV1Zv4y1N7EQ/,温柔,温柔,少女,,,
同样是纯欲妆，差距为何这么大！,2022/5/4,https://www.bilibili.com/video/BV1uF411T7os/, 纯欲,纯欲,少女,,,
方圆脸菱形脸试试清冷系纯yu妆容～干净的底妆 低饱和的眼影,2022/5/4,https://www.bilibili.com/video/BV1YZ4y1h7i1/, 纯欲,纯欲,少女,,,
亚文化美学：哥特风&蒸汽朋克穿搭妆容风格灵感-中世纪/维多利亚时代/伊丽莎白时代,2022/5/5,https://www.bilibili.com/video/BV1UU4y1U7hj/,朋克,叛逆,其他,,,
伪素颜妆容教程（证件照妆容）,2022/5/7,https://www.bilibili.com/video/BV1GY4y1C7Q5/,伪素颜,自然,其他,,,
淡颜回归｜清冷凄楚*惹人怜惜氛围感妆容·扁平脸请进,2022/5/7,https://www.bilibili.com/video/BV19v4y1K7ZK/,怜惜感,清纯,少女,,,
如何画出干净高级的妆容？爱美千色美妆培训,2022/5/8,https://www.bilibili.com/video/BV1pS4y1b72x/,干净高级,高贵,姐,,,
居家隔离也要化妆！拽酷甜欲4种风格妆容穿搭造型分享！,2022/5/9,https://www.bilibili.com/video/BV1PU4y1m72w/,甜欲,甜欲,少女,,,
方脸姐妹们试试画这种清冷感风格的妆容！真的很适合我们！！！#化妆分享,2022/5/9,https://www.bilibili.com/video/BV1H5411977D/,清冷,清冷,姐,,,
宅家胖了但可爱！肉脸mm不化它，我真的会伤心！,2022/5/11,https://www.bilibili.com/video/BV1L3411N7YW/,可爱,可爱,,,,
泰妆对美女没用，但是普通人画简直救命【2代清透版】,2022/5/13,https://www.bilibili.com/video/BV1NY4y1k7rD/,清透,清纯,少女,泰国,,
清冷感莲花妆 | 超上镜的古风小白花,2022/5/13,https://www.bilibili.com/video/BV1bt4y1x72M/,清冷,清冷,姐,,,
【Kleiner Pixel】黑江雫 戀上換裝娃娃 Cosplay妆容教程,2022/5/14,https://www.bilibili.com/video/BV1sa411J7nD/,日式lolita,精致,其他,日本,,
当内双想画消肿亚裔轻混血妆！眼妆教程,2022/5/14,https://www.bilibili.com/video/BV1Tr4y1b7dk/,轻混血,成熟,姐,,,
大四学姐_秋冬低饱和度藕粉色系妆容，清冷温柔又干净,2022/5/14,https://www.bilibili.com/video/BV11U4y1m7jf/,温柔,温柔,少女,,,
Angelica｜消肿灰裸*日常辣妹妆*倒置猫眼钓系妆容,2022/5/14,https://www.bilibili.com/video/BV1jt4y1x7q9/,辣妹,甜辣,其他,,,
普通人尝试甜辣性感日杂仿妆，结果……,2022/5/14,https://www.bilibili.com/video/BV1CF41177WC/,甜辣,甜辣,其他,日本,,
五官平平路人脸？不如来尝试一下日漫感妆容！漫中人的感觉一下子就出来了,2022/5/15,https://www.bilibili.com/video/BV1W44y137CM/,日漫,可爱,少女,日本,,
宝贝们，化妆新手如何打造一个清透干净的妆容,2022/5/16,https://www.bilibili.com/video/BV1Mt4y1x7GN/,清透,清纯,少女,,,
短圆脸尝试狐系轻混血妆,2022/5/17,https://www.bilibili.com/video/BV18v4y1A7R1/,狐系 轻混血,性感,姐,,,
男女通用清冷妆｜想整个无欲无求的感觉,2022/5/17,https://www.bilibili.com/video/BV1Bt4y1x7Ez/,清冷,清冷,姐,,,
GRWM｜几根仙子毛居然让眼妆精致度立马up！｜上镜妆容｜深邃,2022/5/17,https://www.bilibili.com/video/BV1934y1771K/,精致,精致,其他,,,
无眼影妆容｜轻松拿捏高级感,2022/5/17,https://www.bilibili.com/video/BV1LT4y1z7pf/,高级,高贵,姐,,,
三合一气垫｜水感持妆 新手快速上手！清透底妆不是梦！,2022/5/17,https://www.bilibili.com/video/BV133411A7dT/,清透,清纯,少女,,,
0基础速成！1招get立体妆容，轻松变身精致美女～,2022/5/19,https://www.bilibili.com/video/BV1h34y1E7yY/,精致,精致,其他,,,
适合大部分姐妹尝试的自然挂妆容，干净又卫生！,2022/5/21,https://www.bilibili.com/video/BV1p5411X7Es/,自然,自然,其他,,,
无眼影妆容不化眼影妆容，干净又温柔太爱了,2022/5/21,https://www.bilibili.com/video/BV1k54y1d7Q6/,温柔,温柔,其他,,,
我爸看完沉默3秒。。。我画过最上镜的妆！芭比妆容,2022/5/22,https://www.bilibili.com/video/BV1DB4y197Ri/,芭比,精致,其他,,,
一款可盐可甜的缎面婚纱礼服造型，妆容干净简单其实就很好看了，大浓睫毛减掉#婚礼造型 #小白学化妆 #香香造型网红班,2022/5/22,https://www.bilibili.com/video/BV1pP4y1F7Bp/,可盐可甜,甜酷,其他,,,
甜妹妆容｜听说可爱会传染｜甜妹靠近我一点,2022/5/23,https://www.bilibili.com/video/BV1154y1d7iD/,甜妹,可爱,少女,,,
东南亚纯欲妆真的很适合短圆脸,2022/5/23,https://www.bilibili.com/video/BV1da41177KB/,纯欲,纯欲,少女,,,
幼态少女感妆容,2022/5/24,https://www.bilibili.com/video/BV1Bt4y1W7m2/,少女,少女,少女,,,
幼态感满满的狗狗眼妆容 这还拿不下你？谁画谁好看,2022/5/25,https://www.bilibili.com/video/BV1K54y1o7AE/,幼态,少女,少女,,,
宝贝们，化妆新手如何打造一个清透干净的妆容#底妆教程 #美妆,2022/5/25,https://www.bilibili.com/video/BV1VS4y1q7rJ/,清透,清纯,少女,,,
kiki｜短圆脸·亚裔辣妹妆容分享·拍照很好看的一个妆容～,2022/5/25,https://www.bilibili.com/video/BV1KB4y1X7Z8/,辣妹,甜辣,其他,,,
妆后又老又丑⁉️我扒出了王心凌亲口说的【甜妹】化妆思路️普通人看完学会0成本变美,2022/5/27,https://www.bilibili.com/video/BV1EY4y1B7Vv/,甜妹,可爱,少女,中国,,
〖 恰 〗方圆脸超适合! 姐姐系猫颜日常妆容,2022/5/28,https://www.bilibili.com/video/BV12r4y1s7YG/,姐姐系 猫颜,性感,姐,,,
画的最脆弱的一次，失恋病弱感妆容2.0｜要是知道这是最后一次见面，我就穿的好看点了,2022/5/30,https://www.bilibili.com/video/BV11Z4y187T6/,病弱感,叛逆,其他,,,
妆容分享｜今天是嫩fufu的甜妹妆,2022/5/30,https://www.bilibili.com/video/BV1jW4y1C7sM/,甜妹,可爱,少女,,,
圆脸烟熏小雀斑妆容～猫系小甜心即视感,2022/5/31,https://www.bilibili.com/video/BV1tt4y1p7m1/,猫系小甜心,纯欲,少女,,,
【恋爱密码来了 狙击直男白开水妆容】 干净清澈的白开水妆真的是直男最爱 这期就是圆脸改变气质的大秘密,2022/5/31,https://www.bilibili.com/video/BV1T94y1m7Pw/,白开水,清纯,少女,,,
【油管】【Haley Kim】全脸• 自然干净的少女妆容,2022/6/2,https://www.bilibili.com/video/BV1sW4y1C71z/,自然,自然,其他,,,
干净透亮夏日妆｜suqqu光焦有平替？suqqu渐变腮红春堇原来是腮蓝,2022/6/2,https://www.bilibili.com/video/BV1QZ4y147cw/,干净透亮,清纯,少女,,,
麻烦所有女孩子都学会这个白开水妆容 谁能扛得住这么清纯的美少女？,2022/6/3,https://www.bilibili.com/video/BV1rL4y1K7b7/,白开水,清纯,少女,,,
画个嫩嫩妆容出门！！试试新衣服！,2022/6/5,https://www.bilibili.com/video/BV1ES4y1B7RZ/,嫩嫩,少女,少女,,,
【20220605 BEAUTYSOOM】适合夏天的妆容 干净利落的水性?（透明肤感 水墨唇妆）,2022/6/5,https://www.bilibili.com/video/BV1QZ4y147pV/,干净透明,清纯,少女,,,
純欲妝的靈魂——仙子毛➕玻璃唇?這不是十年前流行過的台妹嗎~真香哈哈哈,2022/6/5,https://www.bilibili.com/video/BV17S4y1B7Ks/,纯欲,纯欲,少女,,,
【yoyo】夏日热辣牛仔妆容分享 | 美妆博主底妆无暇的秘密,2022/6/7,https://www.bilibili.com/video/BV1mL4y1P7QC/,热辣,性感,姐,,,
年龄成谜 元气女大学生妆容,2022/6/9,https://www.bilibili.com/video/BV1ft4y1n7Tu/,元气,可爱,少女,,,
说累了…！这样真的底妆想卡粉起皮都难！！想要妆容精致这还不简简单单,2022/6/9,https://www.bilibili.com/video/BV1pt4y1H7Fe/,精致,精致,其他,,,
分享99个新手化妆技巧的第2期——无瑕底妆教程！底妆干净了 才会更高级！#底妆 #,2022/6/9,https://www.bilibili.com/video/BV1Ya411L79r/,高级,高贵,姐,,,
大四学姐_秋冬低饱和度藕粉色系妆容，清冷温柔又干净#分享 #眼妆教程 #新手化妆教程,2022/6/12,https://www.bilibili.com/video/BV1xW4y1k7aR/,温柔,温柔,少女,,,
圆脸一定要试试这个清冷纯欲系妆容，清透干净的底妆，粉偏橘调的腮红模糊脸型边界感增加幼态感，低饱和的眼影加上粉调的嘟嘟唇，氛围感直接拉满！#纯欲妆 #减龄,2022/6/12,https://www.bilibili.com/video/BV1LL4y1N7q5/,纯欲,纯欲,少女,,,
妆容分享｜今天是幼态的少女感妆容,2022/6/13,https://www.bilibili.com/video/BV1Cg4119733/,幼态少女感,少女,少女,,,
妆容分享｜今天是可爱的头像妆容,2022/6/15,https://www.bilibili.com/video/BV15A4y1d72C/,可爱,可爱,少女,,,
美式复古甜心妆｜日常欧美妆｜甜辣风格妆容,2022/6/15,https://www.bilibili.com/video/BV1xA4y1d7Ag/,美式甜心 甜辣,甜辣,其他,欧美,,
低像素*疏离感姐系妆容*自拍超出片,2022/6/16,https://www.bilibili.com/video/BV1cg411X7FL/,疏离感姐系,高冷,姐,,,
短圆脸超适合的慵懒兔系妆容，氛围感拿捏住！,2022/6/16,https://www.bilibili.com/video/BV1xv4y1g7JS/,兔系,可爱,少女,,,
不一定斩男但一定斩女|方圆脸也能化中性风英气妆,2022/6/17,https://www.bilibili.com/video/BV1WA4y1d7qW/,中性英气,中性,姐,,,
年纪大了越来越喜欢简单又干净的妆容哈哈哈 一个字那就是嫩！,2022/6/18,https://www.bilibili.com/video/BV1r94y127qx/,嫩,少女,少女,,,
又纯又野的猫系妆容 我看谁还不会画,2022/6/19,https://www.bilibili.com/video/BV1t34y157Uw/,又纯又野猫系,纯欲,少女,,,
#轻欧美#原相机#底妆#妆容教程 干净高级又色调统一的详细妆面教程来了！,2022/6/19,https://www.bilibili.com/video/BV1wF411c7fU/,轻欧美,成熟,姐,欧美,,
亚洲脸化烟熏妆，cube的解题方法！宋雨琦摇滚小狗妆,2022/6/19,https://www.bilibili.com/video/BV1dS4y1e7is/,摇滚小狗妆,叛逆,其他,,,
好喜欢今天这个清冷干净的妆容呀！眼妆这样画，干净又好看！超简单！,2022/6/20,https://www.bilibili.com/video/BV1ML4y1P7EU/,清冷,清冷,姐,,,
画什么妆都不好看的话 可以试试伪素颜妆 减少脸上的颜色 出错率就会降低 整体还显得 #换头 #妆前妆后 #变妆,2022/6/20,https://www.bilibili.com/video/BV1RW4y167Cc/,伪素颜,清纯,少女,,,
低饱和的奶油白桃配色，咱就是说妥妥的夏日少女妆感！两颗细闪轻松拿捏，清透的约会温柔眼妆,2022/6/20,https://www.bilibili.com/video/BV11Y4y1g7s7/,少女,少女,少女,,,
Monica Bellucci风格妆容分享【Hung Vanngo】,2022/6/21,https://www.bilibili.com/video/BV1MY4y137UP/,Monica Bellucci,成熟,姐,,,
快速出门～精致版白开水妆容,2022/6/22,https://www.bilibili.com/video/BV14a411x7Kj/,白开水,清纯,少女,,,
有手就会丨甜丧妆,2022/6/23,https://www.bilibili.com/video/BV1pB4y1s7MZ/,甜丧,甜丧,其他,,,
新年霸气富贵女明星上线！简简单单 干干净净的妆容也能气场全开！而且更加突出咱们自己的特点～#妆教 #美妆,2022/6/24,https://www.bilibili.com/video/BV1tf4y1f72m/,霸气富贵,贵气,姐,,,
甜美纯欲妹妹看多了，快来学习这个禁欲感的姐姐妆容,2022/6/25,https://www.bilibili.com/video/BV1Q34y1W7XZ/,禁欲系姐姐,高冷,姐,,,
